dataset:   breast-cancer.npz
latency:  0.00222182273865
request:  317 {u'default': False, u'output': 0.0, u'query_id': 25669}
latency:  0.00345396995544
request:  318 {u'default': False, u'output': 1.0, u'query_id': 25671}
latency:  0.00212287902832
request:  319 {u'default': False, u'output': 1.0, u'query_id': 25673}
latency:  0.00182008743286
request:  320 {u'default': False, u'output': 1.0, u'query_id': 25675}
latency:  0.00339221954346
request:  321 {u'default': False, u'output': 1.0, u'query_id': 25677}
latency:  0.00293898582458
request:  322 {u'default': False, u'output': 0.0, u'query_id': 25680}
latency:  0.00227499008179
request:  323 {u'default': False, u'output': 0.0, u'query_id': 25681}
latency:  0.00218605995178
request:  324 {u'default': False, u'output': 0.0, u'query_id': 25683}
latency:  0.0024619102478
request:  325 {u'default': False, u'output': 0.0, u'query_id': 25685}
latency:  0.00255393981934
request:  326 {u'default': False, u'output': 1.0, u'query_id': 25687}
latency:  0.00226998329163
request:  327 {u'default': False, u'output': 1.0, u'query_id': 25689}
latency:  0.00296401977539
request:  328 {u'default': False, u'output': 0.0, u'query_id': 25692}
latency:  0.00194096565247
request:  329 {u'default': False, u'output': 0.0, u'query_id': 25694}
latency:  0.00276494026184
request:  330 {u'default': False, u'output': 1.0, u'query_id': 25695}
latency:  0.00220704078674
request:  331 {u'default': False, u'output': 1.0, u'query_id': 25697}
latency:  0.00295400619507
request:  332 {u'default': False, u'output': 1.0, u'query_id': 25700}
latency:  0.00250506401062
request:  333 {u'default': False, u'output': 1.0, u'query_id': 25702}
latency:  0.00239109992981
request:  334 {u'default': False, u'output': 0.0, u'query_id': 25703}
latency:  0.00436091423035
request:  335 {u'default': False, u'output': 1.0, u'query_id': 25706}
latency:  0.00246119499207
request:  336 {u'default': False, u'output': 1.0, u'query_id': 25707}
latency:  0.00233793258667
request:  337 {u'default': False, u'output': 1.0, u'query_id': 25709}
latency:  0.00255799293518
request:  338 {u'default': False, u'output': 1.0, u'query_id': 25711}
latency:  0.00219297409058
request:  339 {u'default': False, u'output': 1.0, u'query_id': 25713}
latency:  0.00287485122681
request:  340 {u'default': False, u'output': 1.0, u'query_id': 25716}
latency:  0.00239610671997
request:  341 {u'default': False, u'output': 0.0, u'query_id': 25717}
latency:  0.00278401374817
request:  342 {u'default': False, u'output': 1.0, u'query_id': 25720}
latency:  0.0028350353241
request:  343 {u'default': False, u'output': 1.0, u'query_id': 25722}
latency:  0.00276899337769
request:  344 {u'default': False, u'output': 1.0, u'query_id': 25724}
latency:  0.00191307067871
request:  345 {u'default': False, u'output': 0.0, u'query_id': 25725}
latency:  0.00200510025024
request:  346 {u'default': False, u'output': 1.0, u'query_id': 25728}
latency:  0.00216889381409
request:  347 {u'default': False, u'output': 1.0, u'query_id': 25730}
latency:  0.00275087356567
request:  348 {u'default': False, u'output': 1.0, u'query_id': 25732}
latency:  0.00204992294312
request:  349 {u'default': False, u'output': 1.0, u'query_id': 25734}
latency:  0.00205302238464
request:  350 {u'default': False, u'output': 0.0, u'query_id': 25736}
latency:  0.00222301483154
request:  351 {u'default': False, u'output': 1.0, u'query_id': 25738}
latency:  0.00239992141724
request:  352 {u'default': False, u'output': 0.0, u'query_id': 25740}
latency:  0.00201797485352
request:  353 {u'default': False, u'output': 0.0, u'query_id': 25742}
latency:  0.00219416618347
request:  354 {u'default': False, u'output': 1.0, u'query_id': 25744}
latency:  0.00274300575256
request:  355 {u'default': False, u'output': 1.0, u'query_id': 25746}
latency:  0.00264501571655
request:  356 {u'default': False, u'output': 1.0, u'query_id': 25748}
latency:  0.0039370059967
request:  357 {u'default': False, u'output': 1.0, u'query_id': 25750}
latency:  0.00265502929688
request:  358 {u'default': False, u'output': 0.0, u'query_id': 25752}
latency:  0.00337481498718
request:  359 {u'default': False, u'output': 1.0, u'query_id': 25755}
latency:  0.00271987915039
request:  360 {u'default': False, u'output': 1.0, u'query_id': 25756}
latency:  0.00208401679993
request:  361 {u'default': False, u'output': 1.0, u'query_id': 25758}
latency:  0.00407814979553
request:  362 {u'default': False, u'output': 0.0, u'query_id': 25761}
latency:  0.00205302238464
request:  363 {u'default': False, u'output': 1.0, u'query_id': 25763}
latency:  0.0034019947052
request:  364 {u'default': False, u'output': 1.0, u'query_id': 25765}
latency:  0.00340104103088
request:  365 {u'default': False, u'output': 1.0, u'query_id': 25768}
latency:  0.00221610069275
request:  366 {u'default': False, u'output': 0.0, u'query_id': 25770}
latency:  0.00268793106079
request:  367 {u'default': False, u'output': 1.0, u'query_id': 25772}
latency:  0.00236296653748
request:  368 {u'default': False, u'output': 1.0, u'query_id': 25774}
latency:  0.00221514701843
request:  369 {u'default': False, u'output': 1.0, u'query_id': 25776}
latency:  0.00211501121521
request:  370 {u'default': False, u'output': 1.0, u'query_id': 25778}
latency:  0.00255107879639
request:  371 {u'default': False, u'output': 1.0, u'query_id': 25780}
latency:  0.00339913368225
request:  372 {u'default': False, u'output': 1.0, u'query_id': 25782}
latency:  0.00279092788696
request:  373 {u'default': False, u'output': 0.0, u'query_id': 25784}
latency:  0.00280380249023
request:  374 {u'default': False, u'output': 0.0, u'query_id': 25786}
latency:  0.00255703926086
request:  375 {u'default': False, u'output': 1.0, u'query_id': 25788}
latency:  0.00229215621948
request:  376 {u'default': False, u'output': 0.0, u'query_id': 25790}
latency:  0.00202918052673
request:  377 {u'default': False, u'output': 1.0, u'query_id': 25792}
latency:  0.00200581550598
request:  378 {u'default': False, u'output': 1.0, u'query_id': 25794}
latency:  0.00255012512207
request:  379 {u'default': False, u'output': 1.0, u'query_id': 25796}
latency:  0.0025200843811
request:  380 {u'default': False, u'output': 1.0, u'query_id': 25798}
latency:  0.0038800239563
request:  381 {u'default': False, u'output': 1.0, u'query_id': 25800}
latency:  0.00280499458313
request:  382 {u'default': False, u'output': 0.0, u'query_id': 25802}
latency:  0.0018298625946
request:  383 {u'default': False, u'output': 0.0, u'query_id': 25804}
latency:  0.00385284423828
request:  384 {u'default': False, u'output': 1.0, u'query_id': 25806}
latency:  0.00273513793945
request:  385 {u'default': False, u'output': 0.0, u'query_id': 25808}
latency:  0.00369906425476
request:  386 {u'default': False, u'output': 1.0, u'query_id': 25811}
latency:  0.0028600692749
request:  387 {u'default': False, u'output': 1.0, u'query_id': 25812}
latency:  0.00213694572449
request:  388 {u'default': False, u'output': 0.0, u'query_id': 25814}
latency:  0.00286793708801
request:  389 {u'default': False, u'output': 0.0, u'query_id': 25816}
latency:  0.00307393074036
request:  390 {u'default': False, u'output': 0.0, u'query_id': 25818}
latency:  0.00313901901245
request:  391 {u'default': False, u'output': 1.0, u'query_id': 25820}
latency:  0.00231909751892
request:  392 {u'default': False, u'output': 1.0, u'query_id': 25822}
latency:  0.00288391113281
request:  393 {u'default': False, u'output': 1.0, u'query_id': 25824}
latency:  0.00299906730652
request:  394 {u'default': False, u'output': 1.0, u'query_id': 25827}
latency:  0.00379991531372
request:  395 {u'default': False, u'output': 0.0, u'query_id': 25829}
latency:  0.00257897377014
request:  396 {u'default': False, u'output': 1.0, u'query_id': 25831}
latency:  0.00332999229431
request:  397 {u'default': False, u'output': 1.0, u'query_id': 25833}
latency:  0.00224900245667
request:  398 {u'default': False, u'output': 1.0, u'query_id': 25835}
latency:  0.00249481201172
request:  399 {u'default': False, u'output': 0.0, u'query_id': 25837}
latency:  0.00265192985535
request:  400 {u'default': False, u'output': 0.0, u'query_id': 25839}
latency:  0.00238800048828
request:  401 {u'default': False, u'output': 1.0, u'query_id': 25841}
latency:  0.00240802764893
request:  402 {u'default': False, u'output': 1.0, u'query_id': 25843}
latency:  0.00272512435913
request:  403 {u'default': False, u'output': 1.0, u'query_id': 25845}
latency:  0.00352096557617
request:  404 {u'default': False, u'output': 0.0, u'query_id': 25848}
latency:  0.00225305557251
request:  405 {u'default': False, u'output': 1.0, u'query_id': 25849}
latency:  0.00191783905029
request:  406 {u'default': False, u'output': 0.0, u'query_id': 25851}
latency:  0.00288605690002
request:  407 {u'default': False, u'output': 0.0, u'query_id': 25853}
latency:  0.00233387947083
request:  408 {u'default': False, u'output': 1.0, u'query_id': 25855}
latency:  0.00183391571045
request:  409 {u'default': False, u'output': 0.0, u'query_id': 25857}
latency:  0.00189995765686
request:  410 {u'default': False, u'output': 1.0, u'query_id': 25859}
latency:  0.00227403640747
request:  411 {u'default': False, u'output': 0.0, u'query_id': 25861}
latency:  0.00272798538208
request:  412 {u'default': False, u'output': 1.0, u'query_id': 25863}
latency:  0.00343298912048
request:  413 {u'default': False, u'output': 0.0, u'query_id': 25865}
latency:  0.00289106369019
request:  414 {u'default': False, u'output': 1.0, u'query_id': 25867}
latency:  0.00189089775085
request:  415 {u'default': False, u'output': 1.0, u'query_id': 25869}
latency:  0.0022120475769
request:  416 {u'default': False, u'output': 0.0, u'query_id': 25871}
latency:  0.00280380249023
request:  417 {u'default': False, u'output': 1.0, u'query_id': 25872}
latency:  0.00277400016785
request:  418 {u'default': False, u'output': 1.0, u'query_id': 25875}
latency:  0.00272798538208
request:  419 {u'default': False, u'output': 1.0, u'query_id': 25877}
latency:  0.00216817855835
request:  420 {u'default': False, u'output': 1.0, u'query_id': 25878}
latency:  0.00253415107727
request:  421 {u'default': False, u'output': 1.0, u'query_id': 25880}
latency:  0.00208306312561
request:  422 {u'default': False, u'output': 1.0, u'query_id': 25883}
latency:  0.00325918197632
request:  423 {u'default': False, u'output': 1.0, u'query_id': 25885}
latency:  0.00177502632141
request:  424 {u'default': False, u'output': 1.0, u'query_id': 25887}
latency:  0.00203013420105
request:  425 {u'default': False, u'output': 1.0, u'query_id': 25889}
latency:  0.00228786468506
request:  426 {u'default': False, u'output': 1.0, u'query_id': 25891}
latency:  0.00240898132324
request:  427 {u'default': False, u'output': 0.0, u'query_id': 25893}
latency:  0.00270485877991
request:  428 {u'default': False, u'output': 0.0, u'query_id': 25895}
latency:  0.00287795066833
request:  429 {u'default': False, u'output': 0.0, u'query_id': 25897}
latency:  0.00370597839355
request:  430 {u'default': False, u'output': 0.0, u'query_id': 25899}
latency:  0.00324416160583
request:  431 {u'default': False, u'output': 1.0, u'query_id': 25902}
latency:  0.00372099876404
request:  432 {u'default': False, u'output': 0.0, u'query_id': 25904}
latency:  0.00227379798889
request:  433 {u'default': False, u'output': 1.0, u'query_id': 25906}
latency:  0.00202918052673
request:  434 {u'default': False, u'output': 1.0, u'query_id': 25907}
latency:  0.00189781188965
request:  435 {u'default': False, u'output': 0.0, u'query_id': 25909}
latency:  0.00179696083069
request:  436 {u'default': False, u'output': 0.0, u'query_id': 25911}
latency:  0.00247883796692
request:  437 {u'default': False, u'output': 1.0, u'query_id': 25913}
latency:  0.00339889526367
request:  438 {u'default': False, u'output': 1.0, u'query_id': 25915}
latency:  0.00189995765686
request:  439 {u'default': False, u'output': 1.0, u'query_id': 25917}
latency:  0.00197410583496
request:  440 {u'default': False, u'output': 1.0, u'query_id': 25919}
latency:  0.00248789787292
request:  441 {u'default': False, u'output': 1.0, u'query_id': 25921}
latency:  0.00351691246033
request:  442 {u'default': False, u'output': 1.0, u'query_id': 25923}
latency:  0.0028190612793
request:  443 {u'default': False, u'output': 1.0, u'query_id': 25925}
latency:  0.00189590454102
request:  444 {u'default': False, u'output': 0.0, u'query_id': 25927}
latency:  0.00192308425903
request:  445 {u'default': False, u'output': 1.0, u'query_id': 25929}
latency:  0.00329804420471
request:  446 {u'default': False, u'output': 1.0, u'query_id': 25931}
latency:  0.00272798538208
request:  447 {u'default': False, u'output': 1.0, u'query_id': 25933}
latency:  0.00290203094482
request:  448 {u'default': False, u'output': 1.0, u'query_id': 25935}
latency:  0.00307703018188
request:  449 {u'default': False, u'output': 1.0, u'query_id': 25937}
latency:  0.00263404846191
request:  450 {u'default': False, u'output': 1.0, u'query_id': 25939}
latency:  0.0022931098938
request:  451 {u'default': False, u'output': 1.0, u'query_id': 25941}
latency:  0.00229692459106
request:  452 {u'default': False, u'output': 0.0, u'query_id': 25943}
latency:  0.00176978111267
request:  453 {u'default': False, u'output': 1.0, u'query_id': 25945}
latency:  0.00237011909485
request:  454 {u'default': False, u'output': 1.0, u'query_id': 25947}
latency:  0.0024049282074
request:  455 {u'default': False, u'output': 1.0, u'query_id': 25948}
latency:  0.00202798843384
request:  456 {u'default': False, u'output': 1.0, u'query_id': 25950}
latency:  0.00280404090881
request:  457 {u'default': False, u'output': 1.0, u'query_id': 25952}
latency:  0.00177311897278
request:  458 {u'default': False, u'output': 1.0, u'query_id': 25954}
latency:  0.00182890892029
request:  459 {u'default': False, u'output': 1.0, u'query_id': 25956}
latency:  0.00227999687195
request:  460 {u'default': False, u'output': 1.0, u'query_id': 25958}
latency:  0.00187087059021
request:  461 {u'default': False, u'output': 0.0, u'query_id': 25960}
latency:  0.00218796730042
request:  462 {u'default': False, u'output': 1.0, u'query_id': 25962}
latency:  0.00257611274719
request:  463 {u'default': False, u'output': 1.0, u'query_id': 25964}
